-9.58800000000000E-01  +1.02097424673632E+00  +1.55517340778941E-01  -9.72219472138200E-02  -2.78288125338308E-02  +0.00000000000000E+00
-9.58000000000000E-01  +1.02097916501640E+00  +1.55529621461211E-01  -9.72481981575769E-02  -2.78242940751089E-02  +0.00000000000000E+00
-9.57200000000000E-01  +1.02098413928301E+00  +1.55541922622923E-01  -9.72744609110023E-02  -2.78197929301198E-02  +0.00000000000000E+00
-9.56400000000000E-01  +1.02098916971389E+00  +1.55554244409851E-01  -9.73007356202507E-02  -2.78153091730153E-02  +0.00000000000000E+00
-9.55600000000000E-01  +1.02099425648829E+00  +1.55566586967951E-01  -9.73270224323896E-02  -2.78108428775666E-02  +0.00000000000000E+00
-9.54800000000000E-01  +1.02099939978696E+00  +1.55578950443359E-01  -9.73533214953730E-02  -2.78063941171796E-02  +0.00000000000000E+00
-9.54000000000000E-01  +1.02100459979217E+00  +1.55591334982388E-01  -9.73796329580151E-02  -2.78019629649111E-02  +0.00000000000000E+00
-9.53200000000000E-01  +1.02100985668771E+00  +1.55603740731526E-01  -9.74059569699644E-02  -2.77975494934842E-02  +0.00000000000000E+00
-9.52400000000000E-01  +1.02101517065892E+00  +1.55616167837432E-01  -9.74322936816776E-02  -2.77931537753039E-02  +0.00000000000000E+00
-9.51600000000000E-01  +1.02102054189265E+00  +1.55628616446940E-01  -9.74586432443937E-02  -2.77887758824722E-02  +0.00000000000000E+00
-9.50800000000000E-01  +1.02102597057735E+00  +1.55641086707052E-01  -9.74850058101079E-02  -2.77844158868036E-02  +0.00000000000000E+00
-9.50000000000000E-01  +1.02103145690300E+00  +1.55653578764946E-01  -9.75113815315464E-02  -2.77800738598399E-02  +0.00000000000000E+00
-9.49200000000000E-01  +1.02103700106116E+00  +1.55666092767973E-01  -9.75377705621404E-02  -2.77757498728653E-02  +0.00000000000000E+00
-9.48400000000000E-01  +1.02104260324496E+00  +1.55678628863657E-01  -9.75641730560010E-02  -2.77714439969212E-02  +0.00000000000000E+00
-9.47600000000000E-01  +1.02104826364909E+00  +1.55691187199707E-01  -9.75905891678932E-02  -2.77671563028207E-02  +0.00000000000000E+00
-9.46800000000000E-01  +1.02105398246985E+00  +1.55703767924012E-01  -9.76170190532114E-02  -2.77628868611629E-02  +0.00000000000000E+00
-9.46000000000000E-01  +1.02105975990511E+00  +1.55716371184651E-01  -9.76434628679537E-02  -2.77586357423477E-02  +0.00000000000000E+00
-9.45200000000000E-01  +1.02106559615431E+00  +1.55728997129900E-01  -9.76699207686976E-02  -2.77544030165896E-02  +0.00000000000000E+00
-9.44400000000000E-01  +1.02107149141850E+00  +1.55741645908235E-01  -9.76963929125743E-02  -2.77501887539319E-02  +0.00000000000000E+00
-9.43600000000000E-01  +1.02107744590030E+00  +1.55754317668345E-01  -9.77228794572449E-02  -2.77459930242604E-02  +0.00000000000000E+00
-9.42800000000000E-01  +1.02108345980391E+00  +1.55767012559136E-01  -9.77493805608756E-02  -2.77418158973175E-02  +0.00000000000000E+00
-9.42000000000000E-01  +1.02108953333512E+00  +1.55779730729743E-01  -9.77758963821131E-02  -2.77376574427154E-02  +0.00000000000000E+00
-9.41200000000000E-01  +1.02109566670132E+00  +1.55792472329540E-01  -9.78024270800611E-02  -2.77335177299499E-02  +0.00000000000000E+00
-9.40400000000000E-01  +1.02110186011143E+00  +1.55805237508151E-01  -9.78289728142559E-02  -2.77293968284136E-02  +0.00000000000000E+00
-9.39600000000000E-01  +1.02110811377597E+00  +1.55818026415460E-01  -9.78555337446433E-02  -2.77252948074090E-02  +0.00000000000000E+00
-9.38800000000000E-01  +1.02111442790705E+00  +1.55830839201624E-01  -9.78821100315547E-02  -2.77212117361617E-02  +0.00000000000000E+00
-9.38000000000000E-01  +1.02112080271830E+00  +1.55843676017084E-01  -9.79087018356840E-02  -2.77171476838334E-02  +0.00000000000000E+00
-9.37200000000000E-01  +1.02112723842494E+00  +1.55856537012576E-01  -9.79353093180653E-02  -2.77131027195346E-02  +0.00000000000000E+00
-9.36400000000000E-01  +1.02113373524373E+00  +1.55869422339147E-01  -9.79619326400497E-02  -2.77090769123371E-02  +0.00000000000000E+00
-9.35600000000000E-01  +1.02114029339300E+00  +1.55882332148161E-01  -9.79885719632833E-02  -2.77050703312869E-02  +0.00000000000000E+00
-9.34800000000000E-01  +1.02114691309261E+00  +1.55895266591315E-01  -9.80152274496851E-02  -2.77010830454165E-02  +0.00000000000000E+00
-9.34000000000000E-01  +1.02115359456397E+00  +1.55908225820648E-01  -9.80418992614257E-02  -2.76971151237572E-02  +0.00000000000000E+00
-9.33200000000000E-01  +1.02116033803002E+00  +1.55921209988553E-01  -9.80685875609059E-02  -2.76931666353512E-02  +0.00000000000000E+00
-9.32400000000000E-01  +1.02116714371527E+00  +1.55934219247783E-01  -9.80952925107356E-02  -2.76892376492638E-02  +0.00000000000000E+00
-9.31600000000000E-01  +1.02117401184572E+00  +1.55947253751465E-01  -9.81220142737136E-02  -2.76853282345952E-02  +0.00000000000000E+00
-9.30800000000000E-01  +1.02118094264895E+00  +1.55960313653105E-01  -9.81487530128074E-02  -2.76814384604924E-02  +0.00000000000000E+00
-9.30000000000000E-01  +1.02118793635404E+00  +1.55973399106593E-01  -9.81755088911335E-02  -2.76775683961608E-02  +0.00000000000000E+00
-9.29200000000000E-01  +1.02119499319164E+00  +1.55986510266214E-01  -9.82022820719378E-02  -2.76737181108758E-02  +0.00000000000000E+00
-9.28400000000000E-01  +1.02120211339392E+00  +1.55999647286645E-01  -9.82290727185773E-02  -2.76698876739941E-02  +0.00000000000000E+00
-9.27600000000000E-01  +1.02120929719460E+00  +1.56012810322965E-01  -9.82558809945011E-02  -2.76660771549652E-02  +0.00000000000000E+00
-9.26800000000000E-01  +1.02121654482896E+00  +1.56025999530653E-01  -9.82827070632325E-02  -2.76622866233420E-02  +0.00000000000000E+00
-9.26000000000000E-01  +1.02122385653382E+00  +1.56039215065586E-01  -9.83095510883516E-02  -2.76585161487923E-02  +0.00000000000000E+00
-9.25200000000000E-01  +1.02123123254758E+00  +1.56052457084042E-01  -9.83364132334777E-02  -2.76547658011092E-02  +0.00000000000000E+00
-9.24400000000000E-01  +1.02123867311022E+00  +1.56065725742694E-01  -9.83632936622526E-02  -2.76510356502220E-02  +0.00000000000000E+00
-9.23600000000000E-01  +1.02124617846330E+00  +1.56079021198606E-01  -9.83901925383244E-02  -2.76473257662063E-02  +0.00000000000000E+00
-9.22800000000000E-01  +1.02125374884999E+00  +1.56092343609229E-01  -9.84171100253315E-02  -2.76436362192947E-02  +0.00000000000000E+00
-9.22000000000000E-01  +1.02126138451507E+00  +1.56105693132392E-01  -9.84440462868867E-02  -2.76399670798863E-02  +0.00000000000000E+00
-9.21200000000000E-01  +1.02126908570494E+00  +1.56119069926291E-01  -9.84710014865622E-02  -2.76363184185573E-02  +0.00000000000000E+00
-9.20400000000000E-01  +1.02127685266767E+00  +1.56132474149486E-01  -9.84979757878748E-02  -2.76326903060698E-02  +0.00000000000000E+00
-9.19600000000000E-01  +1.02128468565299E+00  +1.56145905960883E-01  -9.85249693542711E-02  -2.76290828133822E-02  +0.00000000000000E+00
-9.18800000000000E-01  +1.02129258491230E+00  +1.56159365519724E-01  -9.85519823491138E-02  -2.76254960116576E-02  +0.00000000000000E+00
-9.18000000000000E-01  +1.02130055069872E+00  +1.56172852985578E-01  -9.85790149356673E-02  -2.76219299722733E-02  +0.00000000000000E+00
-9.17200000000000E-01  +1.02130858326710E+00  +1.56186368518322E-01  -9.86060672770847E-02  -2.76183847668295E-02  +0.00000000000000E+00
-9.16400000000000E-01  +1.02131668287402E+00  +1.56199912278127E-01  -9.86331395363943E-02  -2.76148604671577E-02  +0.00000000000000E+00
-9.15600000000000E-01  +1.02132484977785E+00  +1.56213484425448E-01  -9.86602318764866E-02  -2.76113571453292E-02  +0.00000000000000E+00
-9.14800000000000E-01  +1.02133308423872E+00  +1.56227085121002E-01  -9.86873444601015E-02  -2.76078748736630E-02  +0.00000000000000E+00
-9.14000000000000E-01  +1.02134138651861E+00  +1.56240714525759E-01  -9.87144774498161E-02  -2.76044137247336E-02  +0.00000000000000E+00
-9.13200000000000E-01  +1.02134975688131E+00  +1.56254372800921E-01  -9.87416310080322E-02  -2.76009737713787E-02  +0.00000000000000E+00
-9.12400000000000E-01  +1.02135819559249E+00  +1.56268060107910E-01  -9.87688052969643E-02  -2.75975550867064E-02  +0.00000000000000E+00
-9.11600000000000E-01  +1.02136670291966E+00  +1.56281776608349E-01  -9.87960004786277E-02  -2.75941577441024E-02  +0.00000000000000E+00
-9.10800000000000E-01  +1.02137527913228E+00  +1.56295522464051E-01  -9.88232167148269E-02  -2.75907818172362E-02  +0.00000000000000E+00
-9.10000000000000E-01  +1.02138392450170E+00  +1.56309297837003E-01  -9.88504541671439E-02  -2.75874273800684E-02  +0.00000000000000E+00
-9.09200000000000E-01  +1.02139263930123E+00  +1.56323102889351E-01  -9.88777129969269E-02  -2.75840945068567E-02  +0.00000000000000E+00
-9.08400000000000E-01  +1.02140142380615E+00  +1.56336937783385E-01  -9.89049933652790E-02  -2.75807832721614E-02  +0.00000000000000E+00
-9.07600000000000E-01  +1.02141027829368E+00  +1.56350802681531E-01  -9.89322954330473E-02  -2.75774937508521E-02  +0.00000000000000E+00
-9.06800000000000E-01  +1.02141920304311E+00  +1.56364697746336E-01  -9.89596193608116E-02  -2.75742260181123E-02  +0.00000000000000E+00
-9.06000000000000E-01  +1.02142819833568E+00  +1.56378623140456E-01  -9.89869653088737E-02  -2.75709801494452E-02  +0.00000000000000E+00
-9.05200000000000E-01  +1.02143726445472E+00  +1.56392579026647E-01  -9.90143334372464E-02  -2.75677562206787E-02  +0.00000000000000E+00
-9.04400000000000E-01  +1.02144640168558E+00  +1.56406565567756E-01  -9.90417239056433E-02  -2.75645543079699E-02  +0.00000000000000E+00
-9.03600000000000E-01  +1.02145561031568E+00  +1.56420582926713E-01  -9.90691368734677E-02  -2.75613744878100E-02  +0.00000000000000E+00
-9.02800000000000E-01  +1.02146489063454E+00  +1.56434631266522E-01  -9.90965724998028E-02  -2.75582168370284E-02  +0.00000000000000E+00
-9.02000000000000E-01  +1.02147424293374E+00  +1.56448710750254E-01  -9.91240309434009E-02  -2.75550814327967E-02  +0.00000000000000E+00
-9.01200000000000E-01  +1.02148366750698E+00  +1.56462821541045E-01  -9.91515123626731E-02  -2.75519683526332E-02  +0.00000000000000E+00
-9.00400000000000E-01  +1.02149316465010E+00  +1.56476963802087E-01  -9.91790169156797E-02  -2.75488776744058E-02  +0.00000000000000E+00
-8.99600000000000E-01  +1.02150273466101E+00  +1.56491137696624E-01  -9.92065447601200E-02  -2.75458094763362E-02  +0.00000000000000E+00
-8.98800000000000E-01  +1.02151237783981E+00  +1.56505343387952E-01  -9.92340960533223E-02  -2.75427638370026E-02  +0.00000000000000E+00
-8.98000000000000E-01  +1.02152209448872E+00  +1.56519581039415E-01  -9.92616709522342E-02  -2.75397408353434E-02  +0.00000000000000E+00
-8.97200000000000E-01  +1.02153188491209E+00  +1.56533850814400E-01  -9.92892696134134E-02  -2.75367405506596E-02  +0.00000000000000E+00
-8.96400000000000E-01  +1.02154174941647E+00  +1.56548152876339E-01  -9.93168921930179E-02  -2.75337630626181E-02  +0.00000000000000E+00
-8.95600000000000E-01  +1.02155168831054E+00  +1.56562487388708E-01  -9.93445388467969E-02  -2.75308084512539E-02  +0.00000000000000E+00
-8.94800000000000E-01  +1.02156170190518E+00  +1.56576854515022E-01  -9.93722097300817E-02  -2.75278767969727E-02  +0.00000000000000E+00
-8.94000000000000E-01  +1.02157179051343E+00  +1.56591254418842E-01  -9.93999049977765E-02  -2.75249681805531E-02  +0.00000000000000E+00
-8.93200000000000E-01  +1.02158195445051E+00  +1.56605687263765E-01  -9.94276248043501E-02  -2.75220826831489E-02  +0.00000000000000E+00
-8.92400000000000E-01  +1.02159219403385E+00  +1.56620153213435E-01  -9.94553693038269E-02  -2.75192203862908E-02  +0.00000000000000E+00
-8.91600000000000E-01  +1.02160250958304E+00  +1.56634652431535E-01  -9.94831386497784E-02  -2.75163813718887E-02  +0.00000000000000E+00
-8.90800000000000E-01  +1.02161290141992E+00  +1.56649185081788E-01  -9.95109329953154E-02  -2.75135657222329E-02  +0.00000000000000E+00
-8.90000000000000E-01  +1.02162336986848E+00  +1.56663751327963E-01  -9.95387524930797E-02  -2.75107735199958E-02  +0.00000000000000E+00
-8.89200000000000E-01  +1.02163391525497E+00  +1.56678351333866E-01  -9.95665972952362E-02  -2.75080048482338E-02  +0.00000000000000E+00
-8.88400000000000E-01  +1.02164453790781E+00  +1.56692985263347E-01  -9.95944675534654E-02  -2.75052597903878E-02  +0.00000000000000E+00
-8.87600000000000E-01  +1.02165523815767E+00  +1.56707653280296E-01  -9.96223634189558E-02  -2.75025384302849E-02  +0.00000000000000E+00
-8.86800000000000E-01  +1.02166601633745E+00  +1.56722355548642E-01  -9.96502850423967E-02  -2.74998408521394E-02  +0.00000000000000E+00
-8.86000000000000E-01  +1.02167687278226E+00  +1.56737092232354E-01  -9.96782325739712E-02  -2.74971671405537E-02  +0.00000000000000E+00
-8.85200000000000E-01  +1.02168780782948E+00  +1.56751863495437E-01  -9.97062061633494E-02  -2.74945173805187E-02  +0.00000000000000E+00
-8.84400000000000E-01  +1.02169882181872E+00  +1.56766669501932E-01  -9.97342059596815E-02  -2.74918916574152E-02  +0.00000000000000E+00
-8.83600000000000E-01  +1.02170991509184E+00  +1.56781510415912E-01  -9.97622321115915E-02  -2.74892900570138E-02  +0.00000000000000E+00
-8.82800000000000E-01  +1.02172108799296E+00  +1.56796386401480E-01  -9.97902847671713E-02  -2.74867126654755E-02  +0.00000000000000E+00
-8.82000000000000E-01  +1.02173234086850E+00  +1.56811297622768E-01  -9.98183640739739E-02  -2.74841595693521E-02  +0.00000000000000E+00
-8.81200000000000E-01  +1.02174367406711E+00  +1.56826244243928E-01  -9.98464701790079E-02  -2.74816308555865E-02  +0.00000000000000E+00
-8.80400000000000E-01  +1.02175508793977E+00  +1.56841226429134E-01  -9.98746032287321E-02  -2.74791266115121E-02  +0.00000000000000E+00
-8.79600000000000E-01  +1.02176658283972E+00  +1.56856244342573E-01  -9.99027633690496E-02  -2.74766469248537E-02  +0.00000000000000E+00
-8.78800000000000E-01  +1.02177815912254E+00  +1.56871298148441E-01  -9.99309507453027E-02  -2.74741918837263E-02  +0.00000000000000E+00
-8.78000000000000E-01  +1.02178981714608E+00  +1.56886388010940E-01  -9.99591655022675E-02  -2.74717615766356E-02  +0.00000000000000E+00
-8.77200000000000E-01  +1.02180155727056E+00  +1.56901514094269E-01  -9.99874077841491E-02  -2.74693560924768E-02  +0.00000000000000E+00
-8.76400000000000E-01  +1.02181337985851E+00  +1.56916676562619E-01  -1.00015677734577E-01  -2.74669755205347E-02  +0.00000000000000E+00
-8.75600000000000E-01  +1.02182528527480E+00  +1.56931875580167E-01  -1.00043975496600E-01  -2.74646199504826E-02  +0.00000000000000E+00
-8.74800000000000E-01  +1.02183727388668E+00  +1.56947111311067E-01  -1.00072301212682E-01  -2.74622894723813E-02  +0.00000000000000E+00
-8.74000000000000E-01  +1.02184934606374E+00  +1.56962383919444E-01  -1.00100655024697E-01  -2.74599841766786E-02  +0.00000000000000E+00
-8.73200000000000E-01  +1.02186150217798E+00  +1.56977693569388E-01  -1.00129037073927E-01  -2.74577041542080E-02  +0.00000000000000E+00
-8.72400000000000E-01  +1.02187374260376E+00  +1.56993040424940E-01  -1.00157447501055E-01  -2.74554494961872E-02  +0.00000000000000E+00
-8.71600000000000E-01  +1.02188606771786E+00  +1.57008424650091E-01  -1.00185886446162E-01  -2.74532202942172E-02  +0.00000000000000E+00
-8.70800000000000E-01  +1.02189847789949E+00  +1.57023846408767E-01  -1.00214354048726E-01  -2.74510166402806E-02  +0.00000000000000E+00
-8.70000000000000E-01  +1.02191097353025E+00  +1.57039305864823E-01  -1.00242850447614E-01  -2.74488386267399E-02  +0.00000000000000E+00
-8.69200000000000E-01  +1.02192355499422E+00  +1.57054803182034E-01  -1.00271375781080E-01  -2.74466863463359E-02  +0.00000000000000E+00
-8.68400000000000E-01  +1.02193622267790E+00  +1.57070338524084E-01  -1.00299930186764E-01  -2.74445598921859E-02  +0.00000000000000E+00
-8.67600000000000E-01  +1.02194897697029E+00  +1.57085912054556E-01  -1.00328513801685E-01  -2.74424593577814E-02  +0.00000000000000E+00
-8.66800000000000E-01  +1.02196181826285E+00  +1.57101523936925E-01  -1.00357126762240E-01  -2.74403848369863E-02  +0.00000000000000E+00
-8.66000000000000E-01  +1.02197474694952E+00  +1.57117174334542E-01  -1.00385769204201E-01  -2.74383364240348E-02  +0.00000000000000E+00
-8.65200000000000E-01  +1.02198776342678E+00  +1.57132863410628E-01  -1.00414441262710E-01  -2.74363142135282E-02  +0.00000000000000E+00
-8.64400000000000E-01  +1.02200086809360E+00  +1.57148591328264E-01  -1.00443143072278E-01  -2.74343183004335E-02  +0.00000000000000E+00
-8.63600000000000E-01  +1.02201406135150E+00  +1.57164358250377E-01  -1.00471874766781E-01  -2.74323487800801E-02  +0.00000000000000E+00
-8.62800000000000E-01  +1.02202734360454E+00  +1.57180164339729E-01  -1.00500636479458E-01  -2.74304057481570E-02  +0.00000000000000E+00
-8.62000000000000E-01  +1.02204071525934E+00  +1.57196009758908E-01  -1.00529428342910E-01  -2.74284893007104E-02  +0.00000000000000E+00
-8.61200000000000E-01  +1.02205417672510E+00  +1.57211894670316E-01  -1.00558250489092E-01  -2.74265995341404E-02  +0.00000000000000E+00
-8.60400000000000E-01  +1.02206772841360E+00  +1.57227819236155E-01  -1.00587103049317E-01  -2.74247365451979E-02  +0.00000000000000E+00
-8.59600000000000E-01  +1.02208137073924E+00  +1.57243783618419E-01  -1.00615986154248E-01  -2.74229004309814E-02  +0.00000000000000E+00
-8.58800000000000E-01  +1.02209510411900E+00  +1.57259787978878E-01  -1.00644899933902E-01  -2.74210912889338E-02  +0.00000000000000E+00
-8.58000000000000E-01  +1.02210892897252E+00  +1.57275832479070E-01  -1.00673844517640E-01  -2.74193092168385E-02  +0.00000000000000E+00
-8.57200000000000E-01  +1.02212284572208E+00  +1.57291917280285E-01  -1.00702820034171E-01  -2.74175543128165E-02  +0.00000000000000E+00
-8.56400000000000E-01  +1.02213685479262E+00  +1.57308042543555E-01  -1.00731826611548E-01  -2.74158266753221E-02  +0.00000000000000E+00
-8.55600000000000E-01  +1.02215095661173E+00  +1.57324208429639E-01  -1.00760864377163E-01  -2.74141264031393E-02  +0.00000000000000E+00
-8.54800000000000E-01  +1.02216515160971E+00  +1.57340415099014E-01  -1.00789933457752E-01  -2.74124535953780E-02  +0.00000000000000E+00
-8.54000000000000E-01  +1.02217944021955E+00  +1.57356662711858E-01  -1.00819033979384E-01  -2.74108083514697E-02  +0.00000000000000E+00
-8.53200000000000E-01  +1.02219382287697E+00  +1.57372951428038E-01  -1.00848166067467E-01  -2.74091907711635E-02  +0.00000000000000E+00
-8.52400000000000E-01  +1.02220830002040E+00  +1.57389281407099E-01  -1.00877329846742E-01  -2.74076009545219E-02  +0.00000000000000E+00
-8.51600000000000E-01  +1.02222287209102E+00  +1.57405652808246E-01  -1.00906525441282E-01  -2.74060390019164E-02  +0.00000000000000E+00
-8.50800000000000E-01  +1.02223753953277E+00  +1.57422065790335E-01  -1.00935752974491E-01  -2.74045050140230E-02  +0.00000000000000E+00
-8.50000000000000E-01  +1.02225230279237E+00  +1.57438520511855E-01  -1.00965012569101E-01  -2.74029990918172E-02  +0.00000000000000E+00
-8.49200000000000E-01  +1.02226716231932E+00  +1.57455017130918E-01  -1.00994304347172E-01  -2.74015213365702E-02  +0.00000000000000E+00
-8.48400000000000E-01  +1.02228211856592E+00  +1.57471555805241E-01  -1.01023628430091E-01  -2.74000718498434E-02  +0.00000000000000E+00
-8.47600000000000E-01  +1.02229717198730E+00  +1.57488136692133E-01  -1.01052984938567E-01  -2.73986507334836E-02  +0.00000000000000E+00
-8.46800000000000E-01  +1.02231232304141E+00  +1.57504759948481E-01  -1.01082373992632E-01  -2.73972580896181E-02  +0.00000000000000E+00
-8.46000000000000E-01  +1.02232757218906E+00  +1.57521425730732E-01  -1.01111795711642E-01  -2.73958940206497E-02  +0.00000000000000E+00
-8.45200000000000E-01  +1.02234291989391E+00  +1.57538134194884E-01  -1.01141250214270E-01  -2.73945586292513E-02  +0.00000000000000E+00
